date,title,id,views,subs,videoCount
05/06/21,Pascal Juang MD,UCrfOP0dgfFhxAYILfsHKGiw,5874.0,238.0,23.0
05/06/21,Dr. John Campbell,UCF9IOB2TExg3QIBupFtBDxg,155924784.0,986000.0,1727.0
05/06/21,MedCram - Medical Lectures Explained CLEARLY,UCG-iSMVtWbbwDDXgXXypARQ,97859608.0,1100000.0,349.0
05/06/21,OVALmedia in English,UCtx0AYvGYw4uxug_zPAfVIA,851790.0,13800.0,55.0
05/06/21,Dr. Hong's Pharmacy Classroom,UCFbWA0wLcQk3eoRv6nIb-1A,100437.0,1470.0,89.0
05/06/21,Whiteboard Doctor,UCiMhM7xCTT8b5SJRnhpH7Ag,1679620.0,22300.0,399.0
05/06/21,Drbeen Medical Lectures,UCrtd2wePvAl6RN_D-9jWVQQ,24263816.0,315000.0,1014.0
05/06/21,"F. Perry Wilson, MD",UCu4OHd94MHqjlMp_Mgks84w,1349833.0,11300.0,370.0
05/06/21,Triggernometry,UC7oPkqeHTwuOZ5CZ-R9f-6w,24065098.0,246000.0,327.0
05/06/21,OH MY GOD,UC78Iz691HisenUxRwnFkk1Q,164285.0,947.0,447.0
05/06/21,PANDA,UCDdN8LSNc3onvOyCd_UR5wg,104519.0,4310.0,33.0
05/06/21,Mercola,UCxscQY7X0mtnaCbkGTjZ17g,104513716.0,389000.0,2523.0
05/06/21,Erin Elizabeth at Health Nut News,UC85x4iQIC8JENyLy6xRsF8Q,5316567.0,48000.0,526.0
05/06/21,DrStella Immanuel,UCXfDKqaPr6U1w9u9p_K-QoA,3223691.0,51000.0,429.0
05/06/21,Doctor Mike Hansen,UCMSsLqxqvZsNXi0Z-VjN89A,50273162.0,676000.0,96.0
05/06/21,"Christy Risinger, MD",UCsROLRYekI50Ew8GXRWYn2g,14514911.0,97800.0,94.0
05/06/21,STRANGER THAN FICTION NEWS,UCs152rb_PU7LuxzwZ4SpbjA,1535836.0,19400.0,305.0
05/06/21,Vaccine Risks,UCbsEOodoIrWNrBhsqXIW1Vg,82456.0,2900.0,25.0
05/06/21,Vaccine Myth,UCwX9Y4p6EJ-ZXutGY7x4DIQ,164327.0,1970.0,172.0
05/06/21,Vaccine Wars,UCL8IU3JsDLxAQKsdLBahwwQ,128285.0,23900.0,92.0
05/06/21,Hear This Well: Breaking the Silence on Vaccine Violence,UCFCrfK5rP_B6huriP1hLApw,1602254.0,3890.0,294.0
05/06/21,Vaccine Rights,UC9F4ptzf85Zl2mTskvJV3Aw,28517.0,884.0,126.0
05/06/21,The Messiahs Return,UCiLrcNHBTdsLZlMOSZzwBIQ,41491.0,870.0,166.0
05/06/21,LarryCook333,UCGW2Yqy7GvjDg92HdW9urdA,9060397.0,52000.0,520.0
05/06/21,GreenMedInfo.com,UC948hzpVhfoHjkjWObJHV3Q,589732.0,15400.0,70.0
05/06/21,TrialSite News,UC4tNlDJkV_YdwMErMRutt4A,4589290.0,48900.0,228.0
05/06/21,Doctor Mike,UC0QHWhjbe5fGJEPz3sVb6nw,902284506.0,7240000.0,358.0
05/06/21,Dr Pal,UCP4k407eomZThGHo_9sgMkg,8012242.0,130000.0,83.0
05/06/21,Dr. Suneel Dhand - MedStoic Lifestyle Medicine,UCU-Jctu4JTEGFtVnsuqdd5Q,6458508.0,100000.0,162.0
05/06/21,Russell Brand,UCswH8ovgUp5Bdg-0_JTYFNw,311902749.0,3280000.0,1341.0
05/06/21,Dr. Sam Bailey,UCyD52JnQnXkLe5HGm4IArHw,17038666.0,243000.0,101.0
05/06/21,ZDoggMD,UCFyRz1N_T-rnSkbaAH_TFAw,66292013.0,351000.0,1094.0
05/06/21,Kelly Brogan MD,UCrd5zW6kiV52XuvOvIeYrEQ,1362349.0,23300.0,112.0
05/06/21,Dr. Ben Tapper,UCV34-Z_GmMMpZwXvcoqaF-g,18504.0,962.0,10.0
05/06/21,My Incredible Opinion with Forrest Maready,UCwc0nUV55sTXXwS2E8UchmA,887695.0,13600.0,141.0
05/06/21,Debunk the Funk with Dr. Wilson,UCJ2SN2gN1dmrFBEo6TWIzOw,215111.0,5550.0,77.0
05/06/21,Danny Tommo,UCe_NpqhP5Y2_25OoXcmNsGA,1689306.0,25600.0,76.0
05/06/21,EntertheStars,UCxgB6grGSx3bcB3vlcy7Tfg,14323093.0,97500.0,1775.0
05/06/21,CinemaLibre,UCPRV4ofh41GyxezlTw0kkqA,7198506.0,7320.0,648.0
05/06/21,Paul Joseph Watson,UCittVh8imKanO_5KohzDbpg,498185087.0,1880000.0,802.0
05/06/21,Dr. Frita,UCBve_ppCNE67fs3MsIocitg,10799627.0,293000.0,107.0
05/06/21,PowerfulJRE,UCzQUP1qoWDoEbmsQxvdjxgQ,1278195113.0,10700000.0,421.0
05/06/21,Front Line COVID-19 Critical Care Alliance - FLCCC,UC5rJlf5jdr_I6qiozbQdx-g,1249601.0,27200.0,21.0
05/06/21,talkRADIO,UCm0yTweyAa0PwEIp0l3N_gA,150047935.0,268000.0,5120.0
05/06/21,Subject Access,UCnGBNHhhgXeTjmqM_C-drsg,5922668.0,45100.0,126.0
05/06/21,Idaho Freedom TV,UCPQsmBrZLNgVp7g_XV73dKw,800299.0,5990.0,408.0
05/06/21,Tracey O' Mahony Barrister at Law,UC2TVSCwWPQQscAqFlFWRIDw,540627.0,12600.0,36.0
05/06/21,RonPaulLibertyReport,UCkJ1N-7g9Q6n7KnriGit-Ig,32247490.0,282000.0,1862.0
05/06/21,Bret Weinstein,UCi5N_uAqApEUIlg32QzkPlg,25525726.0,306000.0,245.0
05/06/21,Association of American Physicians and Surgeons,UC3s3FP43fBfHUH0rmpb5r4Q,1367580.0,9740.0,517.0
05/06/21,Sputnik V,UCLvQuKL3Nn7NnT9Jyi_dlgQ,835444.0,5910.0,40.0
05/06/21,Covexit News and Analysis,UChsuq2uAwfsUK707FocaT8Q,485555.0,8320.0,40.0
05/06/21,Ohio Department of Health,UCBYbGpgjIoXKHwr4hYUU10g,1627873.0,2160.0,106.0
05/06/21,North Carolina Department of Health and Human Services,UCw5kLIHIJZPjetMjbjLSHQg,1122258.0,3040.0,587.0
05/06/21,Michael Heaver,UCnVjidHzypKf5oTKWSA1G3g,15307055.0,61000.0,763.0
05/06/21,Big Brother Watch,UCNDWHbVrIRW_FQ8rkE1Z1GQ,341855.0,10600.0,47.0
05/06/21,Bright Light News,UCxCYYyKOs0Eoh9vLm9UEX3g,204671.0,2940.0,78.0
05/06/21,Children's Health Defense,UCZcW0uVZDTaEXfBS-JV-zUg,2732156.0,44600.0,194.0
05/06/21,Pandemic Podcast,UCzoK4wqTk85XzSTdy1XHz3g,543640.0,14900.0,97.0
05/06/21,Geert Vanden Bossche,UC_yhGQiJ5lTmOaoIQA91GzA,840932.0,33500.0,10.0
05/06/21,Vejon Health,UCSxeKmlI8XLrI1eMaqqM-kg,1722123.0,20200.0,59.0
05/06/21,Biblical Prescriptions for Life,UCQwPX_sEaDhYEfbnmh6dAow,2669371.0,87300.0,114.0
05/06/21,Benjamin Neuman,UCzO29pYlZACoX-9a895PPtw,142842.0,1110.0,459.0
06/06/21,INFORMATION WARFARE,UCUbCBA3uLH49uOeKBA9zQ3A,10512.0,31.0,32.0
06/06/21,Carl Vernon,UC7rlvlj-jumO7LrXpP-8NZQ,25330412.0,73400.0,950.0
06/06/21,CrowderBits,UCMAtX9eFBpwc4LtgvbqsOpQ,230129731.0,957000.0,1050.0
06/06/21,Tate Chasers,UChS7p2emhoFlyDSthDk7PWA,570383.0,2030.0,84.0
06/06/21,TFIglobal,UCZz8q2tZC7QuQiFwPKQ4Bug,155172385.0,338000.0,1157.0
06/06/21,David Mongielo,UCAmLN5U6ndPgEcc4XpMBdxg,218098.0,496.0,173.0
06/06/21,Petrified News,UCnCJI5CILRrdK24R48H2r6w,53990.0,407.0,119.0
06/06/21,Victory Entertainment,UCEMLBAiyLY4tCUxQ9OJaBlA,135007.0,1590.0,189.0
06/06/21,WE GOT A PROBLEM,UCLWT1NTlgP7CCs4ZNNpe5AQ,82666987.0,161000.0,1250.0
06/06/21,Lightbeamer 2,UCUyIdrYUJt036l00tkHfx0w,358866.0,3720.0,52.0
06/06/21,Mr.Sauceman X,UCYpe0dPGgAW70SWBECOeM4A,530407.0,2600.0,364.0
06/06/21,Veritas TV,UCzAKaxOOeD8MnZ4_LitjWpA,10197230.0,96000.0,1469.0
06/06/21,China Uncensored,UCgFP46yVT-GG4o1TgXn-04Q,356624224.0,1610000.0,1450.0
06/06/21,The Pholosopher,UCT5KWZpslhrYKBhdCUUzr1Q,951935.0,28100.0,200.0
06/06/21,Unidentified - Whistleblower,UCAyKDaEmdk3MAv14P3X_-tw,1022.0,70.0,11.0
06/06/21,Dr. Steve Turley,UCCsiAKRKcgzA_372WbXNBaw,228749384.0,748000.0,2114.0
06/06/21,John Talks,UCUZAUoL2_bd9cR8R5T_iSlQ,62908015.0,117000.0,1205.0
06/06/21,Body Language Ghost,UC7n8r27jRnjpYpfyEfBOLFw,28965354.0,-1.0,221.0
06/06/21,Odair Del Pozzo,UCXA6RQ5Je4HiagqAPpuX1sw,8829991.0,94900.0,523.0
06/06/21,Daniel Silveira - Deputado Federal,UCXwAKQLIE7lTs21VJ1oSBhA,1923570.0,73000.0,360.0
06/06/21,Augusto Almeida,UCKNsAq3tNpbvATnAbK3nwDA,3146496.0,24000.0,1090.0
06/06/21,1822jornal,UCl4GlGXR0ED6AUJU1kRhRzQ,1279.0,20200.0,10.0
06/06/21,Novo Brasil Notícias,UCXqTpcsO4kgwk5K5v76Ushw,58376.0,840.0,734.0
06/06/21,Os Pingos nos Is,UCzjtGnD7qqeaHW3nvDVrjQA,1339281436.0,3420000.0,6488.0
06/06/21,Arthur Weintraub,UCmnSD245HC6yT_ABIIfEcNQ,481477.0,38800.0,84.0
06/06/21,Jair Bolsonaro,UC8hGUtfEgvvnp6IaHSAg1OQ,233296286.0,3400000.0,2838.0
06/06/21,EDUARDO BOLSONARO,UCkR6xPOHhpjq3wnFchVI4sg,69163053.0,861000.0,1669.0
06/06/21,Flavio Bolsonaro,UCl2HptoHv6PjZMQAwTdA--Q,27275819.0,327000.0,1591.0
06/06/21,Carlos Bolsonaro,UCBrntWupyTRnnsRy3dA4VdA,53708861.0,301000.0,1262.0
06/06/21,Carla Zambelli,UCX9VzlP1DyeasSivEr9Eddw,44731735.0,477000.0,2700.0
06/06/21,Parents For Healthcare Rights,UCKt-o4gMYO7FH2MLkynIphA,7046080.0,13200.0,410.0
06/06/21,What's going on?,UCIQWl7Vsw2BkNF3IDp7W_sg,9872.0,151.0,21.0
06/06/21,A Taste of Medicine,UCUL6210K8wHs1nenNh5gtAA,42930.0,204.0,11.0
06/06/21,Pascal Juang MD,UCrfOP0dgfFhxAYILfsHKGiw,5883.0,238.0,23.0
06/06/21,Dr. John Campbell,UCF9IOB2TExg3QIBupFtBDxg,156214489.0,987000.0,1727.0
06/06/21,MedCram - Medical Lectures Explained CLEARLY,UCG-iSMVtWbbwDDXgXXypARQ,97926887.0,1100000.0,349.0
06/06/21,OVALmedia in English,UCtx0AYvGYw4uxug_zPAfVIA,852132.0,13800.0,55.0
06/06/21,Dr. Hong's Pharmacy Classroom,UCFbWA0wLcQk3eoRv6nIb-1A,102084.0,1490.0,89.0
06/06/21,Whiteboard Doctor,UCiMhM7xCTT8b5SJRnhpH7Ag,1686447.0,22400.0,399.0
06/06/21,Drbeen Medical Lectures,UCrtd2wePvAl6RN_D-9jWVQQ,24323136.0,315000.0,1014.0
06/06/21,"F. Perry Wilson, MD",UCu4OHd94MHqjlMp_Mgks84w,1350956.0,11300.0,370.0
06/06/21,Triggernometry,UC7oPkqeHTwuOZ5CZ-R9f-6w,24096173.0,246000.0,324.0
06/06/21,OH MY GOD,UC78Iz691HisenUxRwnFkk1Q,164378.0,949.0,447.0
06/06/21,PANDA,UCDdN8LSNc3onvOyCd_UR5wg,104606.0,4320.0,34.0
06/06/21,Mercola,UCxscQY7X0mtnaCbkGTjZ17g,104362128.0,389000.0,2523.0
06/06/21,Erin Elizabeth at Health Nut News,UC85x4iQIC8JENyLy6xRsF8Q,5316680.0,48000.0,527.0
06/06/21,DrStella Immanuel,UCXfDKqaPr6U1w9u9p_K-QoA,3225175.0,51000.0,429.0
06/06/21,Doctor Mike Hansen,UCMSsLqxqvZsNXi0Z-VjN89A,50369445.0,677000.0,96.0
06/06/21,"Christy Risinger, MD",UCsROLRYekI50Ew8GXRWYn2g,14532416.0,98000.0,94.0
06/06/21,STRANGER THAN FICTION NEWS,UCs152rb_PU7LuxzwZ4SpbjA,1535904.0,19400.0,305.0
06/06/21,Vaccine Risks,UCbsEOodoIrWNrBhsqXIW1Vg,82467.0,2900.0,25.0
06/06/21,Vaccine Myth,UCwX9Y4p6EJ-ZXutGY7x4DIQ,164330.0,1970.0,172.0
06/06/21,Vaccine Wars,UCL8IU3JsDLxAQKsdLBahwwQ,128293.0,23900.0,92.0
06/06/21,Hear This Well: Breaking the Silence on Vaccine Violence,UCFCrfK5rP_B6huriP1hLApw,1602257.0,3890.0,294.0
06/06/21,Vaccine Rights,UC9F4ptzf85Zl2mTskvJV3Aw,28520.0,885.0,126.0
06/06/21,The Messiahs Return,UCiLrcNHBTdsLZlMOSZzwBIQ,41510.0,870.0,166.0
06/06/21,LarryCook333,UCGW2Yqy7GvjDg92HdW9urdA,9060949.0,52000.0,520.0
06/06/21,GreenMedInfo.com,UC948hzpVhfoHjkjWObJHV3Q,589767.0,15400.0,70.0
06/06/21,TrialSite News,UC4tNlDJkV_YdwMErMRutt4A,4602049.0,48900.0,228.0
06/06/21,Doctor Mike,UC0QHWhjbe5fGJEPz3sVb6nw,903000756.0,7240000.0,359.0
06/06/21,Dr Pal,UCP4k407eomZThGHo_9sgMkg,8087705.0,131000.0,84.0
06/06/21,Dr. Suneel Dhand - MedStoic Lifestyle Medicine,UCU-Jctu4JTEGFtVnsuqdd5Q,6501773.0,100000.0,161.0
06/06/21,Russell Brand,UCswH8ovgUp5Bdg-0_JTYFNw,312381613.0,3290000.0,1341.0
06/06/21,Dr. Sam Bailey,UCyD52JnQnXkLe5HGm4IArHw,17054119.0,243000.0,101.0
06/06/21,ZDoggMD,UCFyRz1N_T-rnSkbaAH_TFAw,66338241.0,351000.0,1094.0
06/06/21,Kelly Brogan MD,UCrd5zW6kiV52XuvOvIeYrEQ,1362466.0,23300.0,112.0
06/06/21,Dr. Ben Tapper,UCV34-Z_GmMMpZwXvcoqaF-g,18547.0,965.0,10.0
06/06/21,My Incredible Opinion with Forrest Maready,UCwc0nUV55sTXXwS2E8UchmA,887824.0,13600.0,141.0
06/06/21,Debunk the Funk with Dr. Wilson,UCJ2SN2gN1dmrFBEo6TWIzOw,215705.0,5560.0,77.0
06/06/21,Danny Tommo,UCe_NpqhP5Y2_25OoXcmNsGA,1690623.0,25600.0,76.0
06/06/21,EntertheStars,UCxgB6grGSx3bcB3vlcy7Tfg,14312467.0,97600.0,1775.0
06/06/21,CinemaLibre,UCPRV4ofh41GyxezlTw0kkqA,7198917.0,7310.0,648.0
06/06/21,Paul Joseph Watson,UCittVh8imKanO_5KohzDbpg,498233579.0,1880000.0,802.0
06/06/21,Dr. Frita,UCBve_ppCNE67fs3MsIocitg,10817152.0,293000.0,107.0
06/06/21,PowerfulJRE,UCzQUP1qoWDoEbmsQxvdjxgQ,1279877617.0,10700000.0,422.0
06/06/21,Front Line COVID-19 Critical Care Alliance - FLCCC,UC5rJlf5jdr_I6qiozbQdx-g,1239537.0,27200.0,21.0
06/06/21,talkRADIO,UCm0yTweyAa0PwEIp0l3N_gA,150243203.0,269000.0,5124.0
06/06/21,Subject Access,UCnGBNHhhgXeTjmqM_C-drsg,5879183.0,45100.0,126.0
06/06/21,Idaho Freedom TV,UCPQsmBrZLNgVp7g_XV73dKw,800889.0,5990.0,408.0
06/06/21,Tracey O' Mahony Barrister at Law,UC2TVSCwWPQQscAqFlFWRIDw,540869.0,12600.0,36.0
06/06/21,RonPaulLibertyReport,UCkJ1N-7g9Q6n7KnriGit-Ig,32252808.0,282000.0,1862.0
06/06/21,Bret Weinstein,UCi5N_uAqApEUIlg32QzkPlg,25578170.0,307000.0,247.0
06/06/21,Association of American Physicians and Surgeons,UC3s3FP43fBfHUH0rmpb5r4Q,1372213.0,9800.0,518.0
06/06/21,Sputnik V,UCLvQuKL3Nn7NnT9Jyi_dlgQ,836299.0,5910.0,40.0
06/06/21,Covexit News and Analysis,UChsuq2uAwfsUK707FocaT8Q,486217.0,8340.0,40.0
06/06/21,Ohio Department of Health,UCBYbGpgjIoXKHwr4hYUU10g,1628030.0,2160.0,106.0
06/06/21,North Carolina Department of Health and Human Services,UCw5kLIHIJZPjetMjbjLSHQg,1123565.0,3040.0,587.0
06/06/21,Michael Heaver,UCnVjidHzypKf5oTKWSA1G3g,15363031.0,61100.0,765.0
06/06/21,Big Brother Watch,UCNDWHbVrIRW_FQ8rkE1Z1GQ,342285.0,10600.0,47.0
06/06/21,Bright Light News,UCxCYYyKOs0Eoh9vLm9UEX3g,204743.0,2940.0,78.0
06/06/21,Children's Health Defense,UCZcW0uVZDTaEXfBS-JV-zUg,2710605.0,44600.0,194.0
06/06/21,Pandemic Podcast,UCzoK4wqTk85XzSTdy1XHz3g,547261.0,14900.0,97.0
06/06/21,Geert Vanden Bossche,UC_yhGQiJ5lTmOaoIQA91GzA,855856.0,34000.0,10.0
06/06/21,Vejon Health,UCSxeKmlI8XLrI1eMaqqM-kg,1725905.0,20200.0,60.0
06/06/21,Biblical Prescriptions for Life,UCQwPX_sEaDhYEfbnmh6dAow,2674369.0,87400.0,115.0
06/06/21,Benjamin Neuman,UCzO29pYlZACoX-9a895PPtw,143333.0,1110.0,459.0
07/06/21,INFORMATION WARFARE,UCUbCBA3uLH49uOeKBA9zQ3A,10512,31,32
07/06/21,Carl Vernon,UC7rlvlj-jumO7LrXpP-8NZQ,25493656,73600,954
07/06/21,CrowderBits,UCMAtX9eFBpwc4LtgvbqsOpQ,230075257,958000,1050
07/06/21,Tate Chasers,UChS7p2emhoFlyDSthDk7PWA,570541,2030,84
07/06/21,TFIglobal,UCZz8q2tZC7QuQiFwPKQ4Bug,155367639,339000,1161
07/06/21,David Mongielo,UCAmLN5U6ndPgEcc4XpMBdxg,218110,496,173
07/06/21,Petrified News,UCnCJI5CILRrdK24R48H2r6w,54079,407,119
07/06/21,Victory Entertainment,UCEMLBAiyLY4tCUxQ9OJaBlA,135060,1590,189
07/06/21,WE GOT A PROBLEM,UCLWT1NTlgP7CCs4ZNNpe5AQ,82710397,161000,1251
07/06/21,Lightbeamer 2,UCUyIdrYUJt036l00tkHfx0w,359485,3730,52
07/06/21,Mr.Sauceman X,UCYpe0dPGgAW70SWBECOeM4A,530430,2600,364
07/06/21,Veritas TV,UCzAKaxOOeD8MnZ4_LitjWpA,10198922,96100,1469
07/06/21,China Uncensored,UCgFP46yVT-GG4o1TgXn-04Q,356832357,1610000,1450
07/06/21,The Pholosopher,UCT5KWZpslhrYKBhdCUUzr1Q,952748,28100,200
07/06/21,Unidentified - Whistleblower,UCAyKDaEmdk3MAv14P3X_-tw,1022,70,11
07/06/21,Dr. Steve Turley,UCCsiAKRKcgzA_372WbXNBaw,228776965,748000,2114
07/06/21,John Talks,UCUZAUoL2_bd9cR8R5T_iSlQ,63015302,117000,1206
07/06/21,Body Language Ghost,UC7n8r27jRnjpYpfyEfBOLFw,28971512,-1,221
07/06/21,Odair Del Pozzo,UCXA6RQ5Je4HiagqAPpuX1sw,8844707,94900,524
07/06/21,Daniel Silveira - Deputado Federal,UCXwAKQLIE7lTs21VJ1oSBhA,1923783,73000,360
07/06/21,Augusto Almeida,UCKNsAq3tNpbvATnAbK3nwDA,3147402,24000,1090
07/06/21,1822jornal,UCl4GlGXR0ED6AUJU1kRhRzQ,1413,20200,10
07/06/21,Novo Brasil Notícias,UCXqTpcsO4kgwk5K5v76Ushw,58431,840,734
07/06/21,Os Pingos nos Is,UCzjtGnD7qqeaHW3nvDVrjQA,1341110575,3420000,6488
07/06/21,Arthur Weintraub,UCmnSD245HC6yT_ABIIfEcNQ,492874,38900,85
07/06/21,Jair Bolsonaro,UC8hGUtfEgvvnp6IaHSAg1OQ,233398785,3400000,2840
07/06/21,EDUARDO BOLSONARO,UCkR6xPOHhpjq3wnFchVI4sg,69208140,862000,1669
07/06/21,Flavio Bolsonaro,UCl2HptoHv6PjZMQAwTdA--Q,27406014,329000,1593
07/06/21,Carlos Bolsonaro,UCBrntWupyTRnnsRy3dA4VdA,53925614,301000,1262
07/06/21,Carla Zambelli,UCX9VzlP1DyeasSivEr9Eddw,44845836,477000,2703
07/06/21,Parents For Healthcare Rights,UCKt-o4gMYO7FH2MLkynIphA,7046460,13200,410
07/06/21,What's going on?,UCIQWl7Vsw2BkNF3IDp7W_sg,9885,151,21
07/06/21,A Taste of Medicine,UCUL6210K8wHs1nenNh5gtAA,43040,204,11
07/06/21,Pascal Juang MD,UCrfOP0dgfFhxAYILfsHKGiw,5893,238,23
07/06/21,Dr. John Campbell,UCF9IOB2TExg3QIBupFtBDxg,156425081,988000,1727
07/06/21,MedCram - Medical Lectures Explained CLEARLY,UCG-iSMVtWbbwDDXgXXypARQ,98004188,1100000,349
07/06/21,OVALmedia in English,UCtx0AYvGYw4uxug_zPAfVIA,852448,13800,55
07/06/21,Dr. Hong's Pharmacy Classroom,UCFbWA0wLcQk3eoRv6nIb-1A,103678,1510,90
07/06/21,Whiteboard Doctor,UCiMhM7xCTT8b5SJRnhpH7Ag,1693388,22500,399
07/06/21,Drbeen Medical Lectures,UCrtd2wePvAl6RN_D-9jWVQQ,24382055,316000,1014
07/06/21,"F. Perry Wilson, MD",UCu4OHd94MHqjlMp_Mgks84w,1351993,11300,370
07/06/21,Triggernometry,UC7oPkqeHTwuOZ5CZ-R9f-6w,24123522,247000,325
07/06/21,OH MY GOD,UC78Iz691HisenUxRwnFkk1Q,164514,952,447
07/06/21,PANDA,UCDdN8LSNc3onvOyCd_UR5wg,105188,4320,34
07/06/21,Mercola,UCxscQY7X0mtnaCbkGTjZ17g,104369224,389000,2523
07/06/21,Erin Elizabeth at Health Nut News,UC85x4iQIC8JENyLy6xRsF8Q,5317119,48000,527
07/06/21,DrStella Immanuel,UCXfDKqaPr6U1w9u9p_K-QoA,3226535,51000,429
07/06/21,Doctor Mike Hansen,UCMSsLqxqvZsNXi0Z-VjN89A,50448458,677000,96
07/06/21,"Christy Risinger, MD",UCsROLRYekI50Ew8GXRWYn2g,14567553,98600,94
07/06/21,STRANGER THAN FICTION NEWS,UCs152rb_PU7LuxzwZ4SpbjA,1535024,19400,305
07/06/21,Vaccine Risks,UCbsEOodoIrWNrBhsqXIW1Vg,82473,2900,25
07/06/21,Vaccine Myth,UCwX9Y4p6EJ-ZXutGY7x4DIQ,164336,1970,172
07/06/21,Vaccine Wars,UCL8IU3JsDLxAQKsdLBahwwQ,128297,23900,92
07/06/21,Hear This Well: Breaking the Silence on Vaccine Violence,UCFCrfK5rP_B6huriP1hLApw,1602320,3890,294
07/06/21,Vaccine Rights,UC9F4ptzf85Zl2mTskvJV3Aw,28522,885,126
07/06/21,The Messiahs Return,UCiLrcNHBTdsLZlMOSZzwBIQ,41543,870,166
07/06/21,LarryCook333,UCGW2Yqy7GvjDg92HdW9urdA,9061236,52000,520
07/06/21,GreenMedInfo.com,UC948hzpVhfoHjkjWObJHV3Q,589800,15500,70
07/06/21,TrialSite News,UC4tNlDJkV_YdwMErMRutt4A,4612220,49000,228
07/06/21,Doctor Mike,UC0QHWhjbe5fGJEPz3sVb6nw,903717846,7250000,359
07/06/21,Dr Pal,UCP4k407eomZThGHo_9sgMkg,8154105,132000,82
07/06/21,Dr. Suneel Dhand - MedStoic Lifestyle Medicine,UCU-Jctu4JTEGFtVnsuqdd5Q,6536125,101000,161
07/06/21,Russell Brand,UCswH8ovgUp5Bdg-0_JTYFNw,312727523,3290000,1341
07/06/21,Dr. Sam Bailey,UCyD52JnQnXkLe5HGm4IArHw,17068644,243000,101
07/06/21,ZDoggMD,UCFyRz1N_T-rnSkbaAH_TFAw,66365678,351000,1094
07/06/21,Kelly Brogan MD,UCrd5zW6kiV52XuvOvIeYrEQ,1362568,23300,112
07/06/21,Dr. Ben Tapper,UCV34-Z_GmMMpZwXvcoqaF-g,18587,969,10
07/06/21,My Incredible Opinion with Forrest Maready,UCwc0nUV55sTXXwS2E8UchmA,887951,13600,141
07/06/21,Debunk the Funk with Dr. Wilson,UCJ2SN2gN1dmrFBEo6TWIzOw,216191,5570,77
07/06/21,Danny Tommo,UCe_NpqhP5Y2_25OoXcmNsGA,1691828,25600,76
07/06/21,EntertheStars,UCxgB6grGSx3bcB3vlcy7Tfg,12750922,97600,1775
07/06/21,CinemaLibre,UCPRV4ofh41GyxezlTw0kkqA,7199406,7320,648
07/06/21,Paul Joseph Watson,UCittVh8imKanO_5KohzDbpg,498279877,1880000,802
07/06/21,Dr. Frita,UCBve_ppCNE67fs3MsIocitg,10833848,294000,107
07/06/21,PowerfulJRE,UCzQUP1qoWDoEbmsQxvdjxgQ,1282605643,10700000,422
07/06/21,Front Line COVID-19 Critical Care Alliance - FLCCC,UC5rJlf5jdr_I6qiozbQdx-g,1241551,27300,21
07/06/21,talkRADIO,UCm0yTweyAa0PwEIp0l3N_gA,150365345,269000,5130
07/06/21,Subject Access,UCnGBNHhhgXeTjmqM_C-drsg,5881117,45200,126
07/06/21,Idaho Freedom TV,UCPQsmBrZLNgVp7g_XV73dKw,801344,5990,408
07/06/21,Tracey O' Mahony Barrister at Law,UC2TVSCwWPQQscAqFlFWRIDw,541094,12600,36
07/06/21,RonPaulLibertyReport,UCkJ1N-7g9Q6n7KnriGit-Ig,32255615,282000,1862
07/06/21,Bret Weinstein,UCi5N_uAqApEUIlg32QzkPlg,25687030,308000,247
07/06/21,Association of American Physicians and Surgeons,UC3s3FP43fBfHUH0rmpb5r4Q,1376609,9850,518
07/06/21,Sputnik V,UCLvQuKL3Nn7NnT9Jyi_dlgQ,836936,5920,40
07/06/21,Covexit News and Analysis,UChsuq2uAwfsUK707FocaT8Q,486966,8340,40
07/06/21,Ohio Department of Health,UCBYbGpgjIoXKHwr4hYUU10g,1628167,2170,106
07/06/21,North Carolina Department of Health and Human Services,UCw5kLIHIJZPjetMjbjLSHQg,1124517,3050,587
07/06/21,Michael Heaver,UCnVjidHzypKf5oTKWSA1G3g,15403545,61200,765
07/06/21,Big Brother Watch,UCNDWHbVrIRW_FQ8rkE1Z1GQ,342738,10700,47
07/06/21,Bright Light News,UCxCYYyKOs0Eoh9vLm9UEX3g,204822,2940,78
07/06/21,Children's Health Defense,UCZcW0uVZDTaEXfBS-JV-zUg,2711407,44700,194
07/06/21,Pandemic Podcast,UCzoK4wqTk85XzSTdy1XHz3g,549694,14900,97
07/06/21,Geert Vanden Bossche,UC_yhGQiJ5lTmOaoIQA91GzA,868167,34400,10
07/06/21,Vejon Health,UCSxeKmlI8XLrI1eMaqqM-kg,1730985,20300,60
07/06/21,Biblical Prescriptions for Life,UCQwPX_sEaDhYEfbnmh6dAow,2681920,87600,115
07/06/21,Benjamin Neuman,UCzO29pYlZACoX-9a895PPtw,143865,1120,459
